period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1,postcode,latitude,longitude
2020-01-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5940.0,2436.0,0,2207,CW1 4QJ,53.1177,-2.4759
2020-01-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17449.0,5864.0,0,6190,L7 8XP,53.4098,-2.9674
2020-01-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8057.0,2886.0,0,2029,OL6 9RW,53.4886,-2.0946
2020-01-01,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6551.0,2066.0,0,2655,BH7 7DW,50.7479,-1.8219
2020-01-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,9153.0,2472.0,0,3747,WD18 0HB,51.6506,-0.3977
2020-01-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6112.0,0.0,0,2000,IP33 2QZ,52.2317,0.7092
2020-01-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10111.0,2598.0,0,3418,SO16 6YD,50.933,-1.4351
2020-01-01,E84069,BELMONT HEALTH CENTRE,0.0,0.0,0,0,HA3 8SA,51.6008,-0.3181
2020-01-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10494.0,4032.0,4,2793,NR4 7UY,52.6225,1.2217
2020-01-01,RJN,EAST CHESHIRE NHS TRUST,4134.0,1268.0,6,906,SK10 3BL,53.2636,-2.125
2020-01-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31236.0,12071.0,6,11345,B15 2GW,52.451,-1.9392
2020-01-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9420.0,2481.0,9,1897,KT16 0PZ,51.3887,-0.5089
2020-01-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6369.0,2805.0,6,2066,UB8 3NN,51.526,-0.4619
2020-01-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10962.0,0.0,16,3490,W2 1NY,51.5175,-0.1749
2020-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15764.0,6691.0,166,4279,SE5 9RS,51.468,-0.0938
2020-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9359.0,3538.0,1,3192,S5 7AT,53.4113,-1.4558
2020-01-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,16665.0,3996.0,0,4797,LS1 3EX,53.8021,-1.5508
2020-01-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3694.0,0.0,0,1470,TS19 8PE,54.5746,-1.328
2020-01-01,G82071,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,0,0,CT5 3SE,51.3607,1.0257
2020-01-01,RMC,BOLTON NHS FOUNDATION TRUST,9448.0,2676.0,23,2370,BL4 0JR,53.5556,-2.407
2020-01-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,RG30 4EJ,51.4491,-1.0147
2020-01-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7598.0,1772.0,0,1796,MK6 5LD,52.0264,-0.7363
2020-01-01,RCF,AIREDALE NHS FOUNDATION TRUST,5138.0,1133.0,0,1625,BD20 6TD,53.898,-1.9627
2020-01-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0,0,B7 4BL,52.4922,-1.8807
2020-01-01,RW4,MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,L34 1PJ,53.4281,-2.7872
2020-01-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5576.0,1691.0,51,2298,TR1 3LJ,50.2667,-5.0916
2020-01-01,NLT02,CLEVEDON HOSPITAL,0.0,0.0,0,0,BS21 6BS,51.4376,-2.847
2020-01-01,AQN04,PHL LYMINGTON UTC,0.0,0.0,0,0,SO41 8QD,50.7585,-1.5443
2020-01-01,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6319.0,1612.0,0,2219,TA1 5DA,51.0278,-3.0805
2020-01-01,Y03094,THE JUNCTION HC - UNREGISTERED PATIENTS,0.0,0.0,0,0,SW11 2NU,51.4646,-0.1713
2020-01-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,PL26 6AD,50.335,-4.792
2020-01-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12496.0,3721.0,14,2968,WV10 0QP,52.5988,-2.0949
2020-01-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13346.0,2674.0,18,3506,SW17 0QT,51.4267,-0.1757
2020-01-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14495.0,4961.0,0,3352,B71 4HJ,52.5277,-1.9889
2020-01-01,Y03082,HAROLD WOOD WIC,0.0,0.0,0,0,RM3 0AR,51.5946,0.2329
2020-01-01,Y03571,CORBY URGENT CARE CENTRE,0.0,0.0,0,0,NN17 2UR,52.4975,-0.7053
2020-01-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0,0,SY2 6FG,52.6946,-2.7261
2020-02-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0,0,B23 6SJ,52.5236,-1.8452
2020-02-01,RMC,BOLTON NHS FOUNDATION TRUST,8896.0,2594.0,13,2126,BL4 0JR,53.5556,-2.407
2020-02-01,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8180.0,0.0,0,2906,LU4 0DZ,51.894,-0.474
2020-02-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6621.0,1609.0,0,2916,WA5 1QG,53.393977,-2.610718
2020-02-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,1,0,BN2 3EW,50.83046,-0.115477
2020-02-01,RW4,MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,L34 1PJ,53.4281,-2.7872
2020-02-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,16107.0,4170.0,0,4586,LS1 3EX,53.8021,-1.5508
2020-02-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4675.0,563.0,0,959,B4 6NH,52.4869,-1.8922
2020-02-01,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,5799.0,1213.0,0,2220,TA1 5DA,51.0278,-3.0805
2020-02-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3963.0,633.0,0,1004,HG2 7SX,53.9837,-1.5253
2020-02-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8294.0,2787.0,0,2327,NN1 5BD,52.2361,-0.8838
2020-02-01,RLQ,WYE VALLEY NHS TRUST,4892.0,1319.0,2,1471,HR1 2ER,52.0615,-2.7144
2020-02-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,9352.0,2048.0,0,2918,DA2 8DA,51.4343,0.2603
2020-02-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12687.0,3777.0,0,3435,PE3 9GZ,52.5965,-0.2701
2020-02-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,7922.0,2379.0,5,2335,DY1 2HQ,52.5202,-2.0727
2020-02-01,NLW,BRISTOL COMMUNITY HEALTH,0.0,0.0,0,0,BS4 2UH,51.4291,-2.5665
2020-02-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0,0,SY2 6FG,52.6946,-2.7261
2020-02-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3694.0,520.0,1,1363,DT1 2JY,50.7127,-2.4456
2020-02-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8596.0,2454.0,0,3469,WD18 0HB,51.6506,-0.3977
2020-02-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,GL3 4AW,51.8592,-2.225
2020-02-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8270.0,2779.0,2,2667,N18 1QX,51.6145,-0.0738
2020-02-01,RH5,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,TA6 4RN,51.1469,-2.9959
2020-02-01,G82071,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,0,0,CT5 3SE,51.3607,1.0257
2020-02-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10332.0,3818.0,0,2764,HU3 2JZ,53.7446,-0.3353
2020-02-01,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,12645.0,3286.0,1,3162,BN2 5BE,50.8182,-0.1168
2020-02-01,NNJ12,MARKET HARBOROUGH,0.0,0.0,0,0,LE16 7AF,52.4776,-0.9205
2020-02-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,WA5 7TY,53.3921,-2.611
2020-02-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11940.0,3377.0,0,4230,SR4 7TP,54.902,-1.406
2020-02-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5222.0,2142.0,42,2064,SN3 6BB,51.549,-1.755
2020-02-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5738.0,821.0,0,1633,CV34 5BW,52.2903,-1.5836
2020-02-01,RKE,WHITTINGTON HEALTH NHS TRUST,8732.0,1466.0,11,1154,N19 5NF,51.5665,-0.1395
2020-02-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7445.0,0.0,0,1509,S60 2UD,53.4139,-1.3429
2020-02-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10057.0,3793.0,28,2450,NR4 7UY,52.6225,1.2217
2020-02-01,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6328.0,2342.0,1,2396,BH7 7DW,50.7479,-1.8219
2020-02-01,NNJ,DHU HEALTH CARE C.I.C,0.0,0.0,0,0,DE21 6BF,52.9146,-1.4281
2020-02-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,18680.0,0.0,0,4776,GU16 7UJ,51.319,-0.7412
2020-02-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11170.0,3989.0,1,5632,HA1 3UJ,51.5815,-0.3422
2020-02-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8777.0,2334.0,0,2882,S5 7AT,53.4113,-1.4558
2020-02-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5279.0,2155.0,10,1690,UB8 3NN,51.526,-0.4619
2020-02-01,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9798.0,2526.0,1,3148,BS1 3NU,51.4595,-2.593
2020-02-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,9004.0,2684.0,15,3841,BB2 3HH,53.7316,-2.4765
2020-02-01,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10851.0,1427.0,0,3165,SS16 5NL,51.5636,0.4567
2020-02-01,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,5267.0,0.0,1,1615,BH15 2JB,50.7215,-1.9735
2020-02-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,RG30 4EJ,51.4491,-1.0147
2020-02-01,NNJ15,OAKHAM,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2020-02-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,0,0,LE5 3GH,52.6375,-1.1072
2020-02-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18397.0,0.0,0,2611,SW10 9NH,51.4846,-0.1783
2020-02-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6343.0,2003.0,30,2201,,,
2020-02-01,NNJ13,MELTON MOWBRAY,0.0,0.0,0,0,LE13 1GH,52.7659,-0.8869
2020-02-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7406.0,2557.0,0,1813,OL6 9RW,53.4886,-2.0946
2020-02-01,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6745.0,1597.0,9,2536,PR8 6ZS,53.627,-2.9858
2020-02-01,NNJ14,OADBY,0.0,0.0,0,0,LE2 5PF,52.5981,-1.0839
2020-02-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,CH42 0LQ,53.3726,-3.0144
2020-02-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0,0,CV6 6NY,52.4606,-1.4726
2020-02-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14221.0,6819.0,13,4146,,,
2020-02-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5604.0,1707.0,1,2159,S44 5BL,53.2333,-1.3833
2020-02-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18226.0,6520.0,9,4721,LE1 9WW,52.6323,-1.1249
2020-02-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9694.0,3039.0,4,4294,YO30 4RY,53.9856,-1.0936
2020-02-01,NTV0B,ASHFORD WALK-IN-CENTRE,0.0,0.0,0,0,TW15 3FE,51.4321,-0.4567
2020-02-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,0,0,NG6 8WR,52.9972,-1.188
2020-02-01,Y03218,THE PINN UNREGISTERED WIC,0.0,0.0,0,0,HA5 3EE,51.5931,-0.3826
2020-02-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,8402.0,1525.0,0,2408,RH1 5RH,51.219194,-0.162009
2020-02-01,NTV0W,WOKING WALK IN CENTRE,0.0,0.0,0,0,GU22 7HS,51.315,-0.5565
2020-02-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,0,0,LE13 1NX,52.765,-0.886
2020-02-01,AD913,BECKENHAM BEACON UCC,0.0,0.0,0,0,BR3 3QL,51.4082,-0.0258
2020-02-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BH1 4JQ,50.7293,-1.8415
2020-02-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,0,0,HU3 5QE,53.742,-0.3847
2020-02-01,NQT5H,PAULTON MEMORIAL HOSPITAL,0.0,0.0,0,0,BS39 7SD,51.3006,-2.4938
2020-02-01,NQT5F,SKELMERSDALE WALK IN CENTRE,0.0,0.0,0,0,WN8 6LJ,53.549,-2.775
2020-02-01,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0.0,0.0,0,0,SW3 6NP,51.4897,-0.1709
2020-02-01,Y02532,MIRIAM MINOR EMERGENCY,0.0,0.0,0,0,CH41 8DB,53.3986,-3.0477
2020-02-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,0,0,BS15 1PX,51.4707,-2.5096
2020-02-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5463.0,1639.0,16,2133,TR1 3LJ,50.2667,-5.0916
2020-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,12017.0,1736.0,0,2799,HD3 3EA,53.6551,-1.822
2020-02-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,0,0,B29 6JG,52.4384,-1.9384
2020-02-01,Y03082,HAROLD WOOD WIC,0.0,0.0,0,0,RM3 0AR,51.5946,0.2329
2020-02-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,L14 3PE,53.4194,-2.8917
2020-02-01,Y02147,URGENT CARE CENTRE (QMS),0.0,0.0,0,0,DA14 6LT,51.4263,0.1083
2020-02-01,NTP11,SOUTHAMPTON NHS TREATMENT CENTRE,0.0,0.0,0,0,SO14 0YG,50.9122,-1.3961
2020-02-01,Y02973,KINGS PARK SURGERY,0.0,0.0,0,0,G44 4JE,55.8183,-4.2554
2020-02-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4603.0,298.0,0,1658,BA21 4AT,50.9447,-2.6345
2020-02-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5639.0,1031.0,0,1582,CH2 1UL,53.2086,-2.8986
2020-02-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5356.0,1445.0,3,2325,TQ2 7AA,50.4919,-3.5356
2020-02-01,NMH01,NORWICH PRACTICES LTD,0.0,0.0,0,0,NR1 1RB,52.6266,1.3012
2020-02-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9192.0,2640.0,0,4096,WA9 3DA,53.439,-2.7362
2020-02-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9504.0,2015.0,0,2467,BD9 6RJ,53.8069,-1.7855
2020-02-01,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6739.0,1953.0,0,2415,SS0 0RY,51.554,0.6877
2020-02-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,0.0,0,0,L8 7SS,53.3985,-2.961
2020-02-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8572.0,1248.0,1,3144,NG17 4JL,53.127,-1.261
2020-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14631.0,5707.0,76,4004,SE5 9RS,51.468,-0.0938
2020-02-01,NTPAD,ST MARY'S NHS TREATMENT CENTRE,0.0,0.0,0,0,PO3 6DW,50.7993,-1.0619
2020-02-01,Y02572,PARK COMMUNITY PRACTICE,0.0,0.0,0,0,OL14 5RN,53.7032,-2.0856
2020-02-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,EC1V 2PD,51.5275,-0.0895
2020-02-01,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,TW11 8HU,51.4275,-0.3266
2020-02-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4568.0,600.0,0,961,L12 2AP,53.4205,-2.8968
2020-02-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10034.0,3565.0,63,3216,WR5 1DD,52.1896,-2.1907
2020-02-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,0,0,RM13 8GQ,51.5186,0.1711
2020-02-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9223.0,0.0,7,2234,CB2 0QQ,52.1746,0.1419
2020-02-01,RNZ,SALISBURY NHS FOUNDATION TRUST,3882.0,655.0,0,1143,SP2 8BJ,51.045,-1.805
2020-02-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5562.0,1572.0,0,2256,CW1 4QJ,53.1177,-2.4759
2020-02-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9546.0,2755.0,6,2880,RG24 9NA,51.2845,-1.1022
2020-02-01,NLT02,CLEVEDON HOSPITAL,0.0,0.0,0,0,BS21 6BS,51.4376,-2.847
2020-02-01,RJN,EAST CHESHIRE NHS TRUST,3746.0,984.0,3,847,SK10 3BL,53.2636,-2.125
2020-02-01,Y03571,CORBY URGENT CARE CENTRE,0.0,0.0,0,0,NN17 2UR,52.4975,-0.7053
2020-02-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,11814.0,3323.0,1,2749,WV10 0QP,52.5988,-2.0949
2020-02-01,NLX24,YATE WEST GATE CENTRE,0.0,0.0,0,0,BS37 4AX,51.5405,-2.4142
2020-02-01,NQT10,ASSURA READING LLP,0.0,0.0,0,0,RG2 9EH,51.4083,-0.9631
2020-02-01,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,8042.0,1858.0,2,2440,CM1 7ET,51.7652,0.469
2020-02-01,Y02428,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,0,0,MK41 9JE,52.1481,-0.4391
2020-02-01,RBK,WALSALL HEALTHCARE NHS TRUST,6774.0,1801.0,0,2358,WS2 9PS,52.5853,-1.984
2020-02-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,0,0,AL7 1BW,51.8014,-0.1946
2020-02-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5889.0,1115.0,0,1387,NR31 6LA,52.5617,1.7177
2020-02-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,19830.0,3984.0,59,4047,NW3 2QG,51.553,-0.1657
2020-02-01,8J094,BADGER LTD,0.0,0.0,0,0,SS15 4DB,51.5877,0.417
2020-02-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7368.0,0.0,87,2625,PL6 8DH,50.4183,-4.1136
2020-02-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,16042.0,0.0,0,3753,WF1 4DG,53.6956,-1.4879
2020-02-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4442.0,129.0,0,725,S10 2TH,53.3792,-1.492
2020-02-01,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3488.0,741.0,1,1049,EX31 4JB,51.092,-4.051
2020-02-01,DD401,EXMOUTH MINOR INJURY UNIT,0.0,0.0,0,0,EX8 2JN,50.6205,-3.4016
2020-02-01,L83087,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,0,0,EX20 1AY,50.7391,-3.9997
2020-02-01,Y03094,THE JUNCTION HC - UNREGISTERED PATIENTS,0.0,0.0,0,0,SW11 2NU,51.4646,-0.1713
2020-02-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2020-02-01,ARN02,ST.GEORGE'S CENTRE,0.0,0.0,0,0,LS10 4UZ,53.7797,-1.5315
2020-02-01,ARN03,LOCAL CARE DIRECT,0.0,0.0,0,0,LS7 2BQ,53.8104,-1.539
2020-02-01,AAH,TETBURY HOSPITAL TRUST LTD,0.0,0.0,0,0,GL8 8XB,51.6352,-2.1547
2020-02-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,0,0,RH1 6DS,51.2298,-0.1681
2020-02-01,NNF76,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,0,0,HU1 3SA,53.7462,-0.3421
2020-02-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0,0,B7 4BL,52.4922,-1.8807
2020-02-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6370.0,2104.0,0,2936,HP21 8AL,51.8075,-0.8086
2020-02-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12491.0,2404.0,0,3364,SE1 9RT,51.5035,-0.0869
2020-02-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2020-02-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,5422.0,2495.0,14,2232,FY3 8NR,53.805,-3.007
2020-02-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7407.0,2029.0,9,1860,EX2 5DW,50.7168,-3.5064
2020-02-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6866.0,1756.0,21,1105,CV10 7DJ,52.5108,-1.4757
2020-02-01,AXG,WILTSHIRE HEALTH & CARE,0.0,0.0,0,0,SN1 2PA,51.569667,-1.759593
2020-02-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12399.0,2390.0,23,3249,SW17 0QT,51.4267,-0.1757
2020-02-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8759.0,2129.0,4,1616,KT16 0PZ,51.3887,-0.5089
2020-02-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13799.0,4223.0,0,5553,ST4 6QG,52.9956,-2.185
2020-02-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,NW1 5JD,51.5226,-0.1571
2020-02-01,RC1,BEDFORD HOSPITAL NHS TRUST,6004.0,854.0,0,2045,MK42 9DJ,52.1289,-0.4717
2020-02-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9828.0,2216.0,0,2942,RG1 5AN,51.4492,-0.958
2020-02-01,AJN,WORKINGTON HEALTH LIMITED,0.0,0.0,0,0,CA14 2RW,54.6427,-3.5513
2020-02-01,NQ108,CLACTON HOSPITAL,0.0,0.0,0,0,CO15 1LH,51.7856,1.1482
2020-02-01,AC008,ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,0,0,BB4 7PL,53.7032,-2.2856
2020-02-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,OX4 4XN,51.7166,-1.2193
2020-02-01,C82010,OAKHAM MEDICAL PRACTICE,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2020-02-01,C82009,MARKET HARBOROUGH MED.CTR,0.0,0.0,0,0,LE16 9BX,52.4771,-0.9248
2020-02-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0,0,S42 7JE,53.253,-1.475
2020-02-01,Y02533,PARKFIELD (H) MINOR EMERGENCY,0.0,0.0,0,0,CH62 5HS,53.3599,-2.9985
2020-02-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,TN25 4AZ,51.1324,0.8786
2020-02-01,Y03645,MORETON HEALTH MINOR INJURY,0.0,0.0,0,0,CH46 7XA,53.3969,-3.1134
2020-02-01,DT301,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,0,0,AL7 4HL,51.7986,-0.1852
2020-02-01,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,SO40 2RZ,50.9206,-1.5271
2020-02-01,Y03051,HASTINGS MED P & WALKIN,0.0,0.0,0,0,TN34 1BA,50.8574,0.5809
2020-02-01,Y02676,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,0,0,BN1 3XE,50.8277,-0.1414
2020-02-01,AQN04,PHL LYMINGTON UTC,0.0,0.0,0,0,SO41 8QD,50.7585,-1.5443
2020-02-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0,0,HA7 4LP,51.632,-0.305
2020-02-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6694.0,3104.0,24,1897,CH49 5PE,53.3723,-3.093
2020-02-01,M85813,BIRMINGHAM WIC,0.0,0.0,0,0,B5 7EG,52.4713,-1.892
